reduced_sent,original_sent,page_title
Associação Pró-Festa recebe 1ª Coroa da Festa do Divino 2015.,A sede da Associação Pró-Festa do Divino Espírito Santo recebe neste sábado ( 9 ) a 1ª Coroa da Festa do Divino Espírito Santo de 2015.,associacao-pro-festa-recebe-1-coroa-da-festa-do-divino-2015.html
"Acidente com carreta deixa o trânsito lento na BR-040, em Minas Gerais.","Um acidente com uma carreta e dois carros deixa o trânsito lento na altura do Km 682 na BR-040, no sentido BH e no sentido Rio , em Conselheiro Lafaiete , na Região Central de Minas Gerais.",acidente-com-carreta-deixa-o-transito-lento-na-br-040-em-minas-gerais.html
Carro pega fogo na Barra da Tijuca.,"Um carro pega fogo , na manhã desta quarta-feira ( 8 ) , na pista central da Avenida das Américas , na Barra da Tijuca , na Zona Oeste do Rio.",carro-pega-fogo-na-barra-da-tijuca.html
Dilma permanece em Brasília e deve ter reuniões com assessores.,A presidente eleita Dilma Rousseff ( PT ) permanece em Brasília nesta terça-feira ( 2 ) e deve ter reuniões com assessores ao longo do dia para discutir agenda e governo de transição.,dilma-permanece-em-brasilia-e-deve-ter-reunioes-com-assessores.html
PRF começa ' Operação Semana Santa' à meia noite desta quarta-feira.,A Polícia Rodoviária Federal ( PRF ) começa a ' Operação Semana Santa' à meia noite desta quarta-feira ( 4 ) em todas as rodovias federais do país.,prf-comeca-operacao-semana-santa-meia-noite-desta-quarta-feira.html
Festa de São Sebastião começa nesta sexta em Campo Grande.,"A Festa de São Sebastião começa nesta sexta-feira ( 11 ) em Campo Grande , na sede da paróquia que leva o nome do santo no bairro Monte Carlo.",festa-de-sao-sebastiao-comeca-nesta-sexta-em-campo-grande.html
Outback oferece vagas noturnas de emprego em três áreas de atuação.,A rede de restaurantes Outback Steakhouse oferece vagas noturnas de emprego em três áreas de atuação em Ribeirão Preto ( SP ) .,outback-oferece-vagas-noturnas-de-emprego-em-tres-areas-de-atuacao.html
Fiéis celebram Jubileu do Divino Espírito Santo em São João del Rei.,"Fiéis celebram o Jubileu do Divino Espírito Santo em São João del Rei , no Campo das Vertentes.",fieis-celebram-jubileu-do-divino-espirito-santo-em-sao-joao-del-rei.html
"Abertas inscrições para seminário de bens culturais em Vassouras , RJ.","Estão abertas as inscrições para o Seminário Estadual para Preservação de Bens Culturais Móveis e Integrados em Vassouras , RJ.",abertas-inscricoes-para-seminario-sobre-bens-culturais-em-vassouras.html
Período de inscrição para vestibular e SIS da UEA encerra nesta terça.,"O período de inscrição para as provas do Vestibular e do Sistema de Ingresso Seriado ( SIS ) 2014, acesso 2015, da Universidade do Estado do Amazonas ( UEA ) , encerra nesta terça-feira ( 30 ) .",periodo-de-inscricao-para-vestibular-e-sis-da-uea-encerra-nesta-terca.html
Porto Alegre terá cinco novas estações para alugar bicicletas.,"A cidade de Porto Alegre terá cinco novas estações para alugar bicicletas até o final de outubro , segundo a prefeitura da capital gaúcha.",porto-alegre-tera-cinco-novas-estacoes-para-alugar-bicicletas.html
Mais de 80 crianças foram retiradas do trabalho infantil em Rondônia.,No primeiro semestre de 2012 mais de 80 crianças foram retiradas do trabalho infantil em Rondônia.,mais-de-80-criancas-foram-retiradas-do-trabalho-infantil-em-rondonia.html
Abertas inscrições para festival de dança em Boituva.,"Seguem abertas até o próximo 11 de abril as inscrições para o Festival de Dança ' Boitudança' , em Boituva ( SP ) .",abertas-inscricoes-para-festival-de-danca-em-boituva.html
Espetáculo Los Catedrásticos volta a Salvador em curta temporada.,O espetáculo baiano Los Catedrásticos volta a Salvador em curta temporada mo mês de janeiro.,espetaculo-los-catedrasticos-volta-salvador-em-curta-temporada.html
Dez paraenses estão entre as vítimas de acidente de ônibus no Tocantins.,"Dez paraenses estão entre as vítimas de um acidente de ônibus ocorrido neste sábado ( 22 ) , na BR 153, no Tocantins.",dez-paraenses-estao-entre-vitimas-de-acidente-de-onibus-no-tocantins.html
Exposição de carros antigos é atração em Tapiraí .,"Uma exposição de carros antigos é a atração deste domingo ( 14 ) do projeto ' Domingo na Praça' , em Tapiraí ( SP ) .",exposicao-de-carros-antigos-e-atracao-em-tapirai.html
Abertas inscrições para Festival de Quadrilhas Juninas do Recife.,Estão abertas as inscrições para o Festival de Quadrilhas Juninas promovido pela Prefeitura do Recife.,abertas-inscricoes-para-festival-de-quadrilhas-juninas-do-recife.html
"Pesca no Rio Paraíba do Sul , no Norte Fluminense , está proibida.","A pesca no Rio Paraíba do Sul , no Norte Fluminense , está proibida durante quatro meses , por causa do período da Piracema , quando os peixes se reproduzem.",pesca-no-rio-paraiba-do-sul-no-norte-fluminense-esta-proibida.html
Nova Crixás ( GO ) encerra inscrições para 624 vagas.,"A Prefeitura de Nova Crixás ( GO ) encerra nesta sexta-feira ( 21 ) as inscrições do concurso para 624 vagas , sendo 170 imediatas e 454 para cadastro de reserva , de nível fundamental , médio e superior.",nova-crixas-go-encerra-inscricoes-para-624-vagas.html
Moradores de Codó reagem aos constantes roubos na cidade.,Moradores de Codó reagem aos constantes roubos na cidade e a polícia alerta a população sobre os riscos nestas situações.,moradores-de-codo-reagem-aos-constantes-roubos-na-cidade.html
Prefeitura de Duque de Caxias ( RJ ) abre inscrições para 801 vagas.,A Prefeitura de Duque de Caxias ( RJ ) abre nesta quarta-feira ( 15 ) as inscrições do concurso público para 801 vagas em cargos de níveis médio e superior na área da educação.,prefeitura-de-duque-de-caxias-rj-abre-inscricoes-para-801-vagas.html
"Oficinas artísticas gratuitas recebem inscrições , em Belém.","Três oficinas artísticas gratuitas recebem inscrições na Casa da Indústria , em Belém.",oficinas-artisticas-gratuitas-recebem-inscricoes-em-belem.html
Pista principal do aeroporto de Belém continua interditada.,"A pista principal do aeroporto internacional de Belém continua interditada na manhã desta terça-feira ( 10 ) , após um avião da TAP ter atolado o trem de pouso na grama no domingo ( 8 ) .",pista-principal-do-aeroporto-de-belem-continua-interditada.html
"Moradores do Novo Horizonte , em Taubaté , sofrem com assaltos.","Os moradores do bairro Novo Horizonte , em Taubaté , sofrem com frequentes assaltos que   estão acontecendo no bairro.",moradores-do-novo-horizonte-em-taubate-sofrem-com-assaltos.html
Pitbull que matou o próprio dono já havia atacado uma criança.,"O cachorro da raça pitbull que matou o próprio dono , feriu a mulher da vítima e acabou morto pela polícia na noite desta segunda-feira ( 4 ) em Praia Grande , no litoral de São Paulo , já havia atacado uma criança.",pitbull-que-matou-o-proprio-dono-ja-havia-atacado-uma-crianca.html
"Bovespa opera em queda nesta quarta-feira , à espera do Fed.","A Bolsa Valores de São Paulo ( Bovespa ) opera em queda nesta quarta-feira ( 29 ) , à espera da reunião do Banco Central dos EUA ( Fed ) e com as ações da Vale entre as maiores pressões de baixa , após os preços do minério ferro à vista da China recuarem pela primeira vez em duas semanas.",bovespa-opera-em-queda-nesta-quarta-feira-espera-do-fed.html
"Quarta-feira será ensolarada e muito quente em Rondônia , segundo Sipam.","A quarta-feira ( 7 ) será ensolarada e muito quente devido a uma forte massa de ar quente e seco que ainda predomina em Rondônia , segundo o Sistema de Proteção da Amazônia ( Sipam ) .",quarta-feira-sera-ensolarada-e-muito-quente-em-rondonia-segundo-sipam.html
"Dafra Cityclass 200i custará R$ 9,390 para competir com o Honda PCX 150.","Com previsão de chegada às lojas da Dafra até o final de dezembro , o Cityclass 200i , apresentado no Salão Duas Rodas 2013, custará R$ 9,390 para competir com o Honda PCX 150, atual líder do segmento e vendido a partir de R$ 8,600.",dafra-cityclass-200i-custara-r-9390-para-competir-com-o-honda-pcx-150.html
"Obras do Hospital Regional , em Volta Redonda ( RJ ) estão paradas.","As obras do Hospital Regional do Médio Paraíba , em Volta Redonda ( RJ ) , estão paradas desde abril.",obras-do-hospital-regional-em-volta-redonda-rj-estao-paradas.html
"Policiais do Bope fazem operação no Morro da Pedreira , Zona Norte do Rio.","Policiais do Batalhão de Operações Policiais Especiais ( Bope ) fazem uma operação no Morro da Pedreira , em Costa Barros , na Zona Norte do Rio , na manhã deste sábado ( 20 ) .",policiais-do-bope-fazem-operacao-no-morro-da-pedreira-zona-norte-do-rio.html
Maranhão Roots Reggae Festival começa neste fim de semana.,"O Maranhão Roots Reggae Festival começa neste fim de semana ( 9, 10 e 11 ) em São Luís.",maranhao-roots-reggae-festival-comeca-neste-fim-de-semana.html
Chef Renato Lobato ensina como preparar molhos para carnes.,"Na coluna deste domingo ( 19 ) , o chef Renato Lobato ensina como preparar três tipos de molhos para carnes.",chef-renato-lobato-ensina-como-preparar-molhos-para-carnes.html
Segunda fase do Exame da OAB será aplicada neste domingo.,"A segunda fase do VII Exame da Ordem dos Advogados do Brasil ( OAB ) será aplicada neste domingo ( 8 ) , das 14h ( horário de Brasília ) às 19h.",segunda-fase-do-exame-da-oab-sera-aplicada-neste-domingo0607.html
Enterrado no Rio primeiro presidente da Academia Brasileira de Filosofia.,"Foi enterrado no domingo ( 18 ) , no Cemitério São João Batista , no Rio de Janeiro , o corpo do fundador e primeiro presidente da Academia Brasileira de Filosofia , Jorge Jaime de Souza Mendes.",enterrado-no-rio-primeiro-presidente-da-academia-brasileira-de-filosofia.html
Nove espetáculos integram 2ª Mostra do Teatro Gaúcho em Porto Alegre.,"Nove espetáculos de teatro e música integram a programação da 2ª Mostra do Teatro Gaúcho , que acontece entre os dias 13 e 23 de março , no Teatro da Amrigs , em Porto Alegre.",nove-espetaculos-integram-2-mostra-do-teatro-gaucho-em-porto-alegre.html
Carro pega fogo no Centro do Rio.,"Um carro pega fogo na manhã desta quarta-feira ( 1º ) na Avenida Beira Mar , no Centro do Rio.",carro-pega-fogo-no-centro-do-rio.html
Parte do trânsito da Pajuçara será interditada nesta terça-feira ( 11 ) .,"Parte do trânsito do bairro da Pajuçara , em Maceió , será interditada pela Superintendência Municipal de Transportes e Trânsito de Maceió ( SMTT ) , nesta terça-feira ( 11 ) , devido a uma obra da Companhia de Saneamento de Alagoas ( Casal ) .",parte-do-transito-da-pajucara-sera-interditado-nesta-terca-feira-11.html
15ª edição do Festival de Inverno de Petrópolis será entre 10 e 19 de julho.,"A 15ª edição do Festival de Inverno de Petrópolis , na Região Serrana do Rio , já tem data : o evento , que será realizado entre os dias 10 e 19 de julho.",15-edicao-do-festival-de-inverno-de-petropolis-sera-entre-10-e-19-de-julho.html
"Moradores de Barra do Piraí , no sul do Rio , devem economizar água.","Moradores de Barra do Piraí , no sul do Rio de Janeiro , devem economizar água.",moradores-de-barra-do-pirai-no-sul-do-rio-devem-economizar-agua.html
Murilo Gun volta ao Recife com o espetáculo ' Tentativa e Erro' .,"Após uma temporada de estudos na Nasa Research Park , a escola de futurismo da agência espacial norte-americana no Vale do Silício , nos Estados Unidos , o humorista pernambucano Murilo Gun volta ao Recife com o espetáculo ' Tentativa e erro' .",murilo-gun-volta-ao-recife-com-o-espetaculo-tentativa-e-erro.html
Barbosa deve expedir nesta sexta mandados de prisão do mensalão.,"O presidente do Supremo Tribunal Federal ( STF ) , Joaquim Barbosa , deve expedir ainda nesta sexta-feira ( 15 ) os mandados de prisão de parte dos réus condenados no processo do mensalão.",barbosa-deve-expedir-mandados-de-prisao-nesta-sexta.html
Parte do Complexo Esportivo de São Luís está completamente abandonada.,"Parte das instalações do Complexo Esportivo de São Luís , o Castelinho , está completamente abandonada.",parte-do-complexo-esportivo-de-sao-luis-esta-completamente-abandonada.html
"' Vou ficar em casa até tudo se resolver' , diz brasileiro na Austrália.","' Vou ficar em casa até tudo se resolver , não pretendo sair' , diz o estudante brasileiro Henrique Fernandes Silva sobre os momentos de tensão que vive a cidade de Sydney , na Austrália , um homem armado ter invadido um café no centro e feito reféns.",vou-ficar-em-casa-ate-tudo-se-resolver-diz-brasileiro-na-australia.html
Araraquara ( SP ) dá início à campanha contra a Poliomielite neste sábado.,A Secretaria Municipal de Saúde de Araraquara ( SP ) dá início à Campanha Nacional de Vacinação contra a Poliomielite neste sábado ( 8 ) e segue até o dia 21 de junho.,araraquara-sp-da-inicio-campanha-contra-poliomielite-neste-sabado.html
Strans realiza vistoria e renovação das permissões de transportes escolares.,"Com o início do segundo período do ano letivo , a Superintendência Municipal de Transportes e Trânsito ( Strans ) realiza no mês de julho vistoria e renovação das permissões de transportes escolares.",strans-realiza-vistoria-e-renovacao-das-permissoes-de-transportes-escolares.html
Juiz de Fora não tem Centro de Tratamento de Queimados.,"Juiz de Fora não tem um Centro de Tratamento de Queimados e , em casos graves , pacientes precisam ser transferidos.",juiz-de-fora-nao-tem-centro-de-tratamento-de-queimados.html
Prefeitura de Limeira ( SP ) encerra inscrições para 643 vagas.,"A Prefeitura de Limeira ( SP ) encerra nesta segunda-feira ( 15 ) as inscrições do concurso e do processo seletivo para o total de 643 vagas em cargos de nível fundamental , médio e superior.",prefeitura-de-limeira-sp-encerra-inscricoes-para-643-vagas.html
Motorista que atropelou quatro em Ribeirão Preto disse que dormiu.,"O motorista Francisco Alvaci de Oliveira , de 40 anos , que atropelou quatro pessoas no sábado ( 18 ) em um ponto de ônibus em Ribeirão Preto , interior de São Paulo , disse que dormiu na hora do acidente.",motorista-que-atropelou-quatro-em-ribeirao-preto-disse-que-dormiu.html
Prefeitura de Maringá encerra inscrições para dois concursos.,"A Prefeitura de Maringá , no norte do Paraná , encerra as inscrições para dois concursos públicos nesta segunda-feira ( 21 ) .",prefeitura-de-maringa-encerra-inscricoes-para-dois-concursos.html
Raro vídeo mostra cobra dando à luz vários filhotes na Índia.,Um raro vídeo compartilhado no YouTube mostra uma cobra dando à luz vários filhotes na Índia.,raro-video-mostra-cobra-dando-luz-varios-filhotes-na-india.html
Projeto ' Cinema no Bairro' será nesta sexta-feira em Marília.,"O projeto ' Cinema no Bairro' será realizado nesta sexta-feira ( 29 ) , às 19h , na Fazenda do Estado ao lado da Igreja , que fica na Rodovia BR-153, km 222, em Marília ( SP ) .   O filme que será exibido é Rio 2, da Fox Filmes.   Além da exibição de filmes , o evento conta também com distribuição gratuita de pipoca , refrigerantes e algodão doce.",projeto-cinema-no-bairro-sera-nesta-sexta-feira-em-marilia.html
